User,User,User,User
2021-01-17 17:50:53.323153,"[[34.0, 28.75, 25.5, 24.25, 24.0, 23.5, 23.0, 23.75, 26.75, 26.5, 25.0, 24.75, 24.0, 23.75, 23.5, 23.0, 26.0, 29.5, 24.5, 24.0, 23.5, 23.0, 23.0, 23.25, 25.0, 24.0, 24.0, 22.5, 23.0, 23.25, 23.5, 22.75, 25.0, 23.75, 23.0, 21.75, 22.5, 23.0, 23.25, 23.0, 26.5, 23.0, 22.0, 22.0, 21.25, 22.25, 22.75, 23.0, 25.75, 24.0, 21.5, 21.25, 21.5, 22.0, 23.5, 22.75, 23.0, 23.25, 22.0, 21.75, 22.0, 22.5, 22.5, 23.25]]",activity_1
2021-01-17 17:50:53.423905,"[[34.0, 28.75, 25.5, 24.25, 24.0, 23.5, 23.0, 23.75, 26.75, 26.5, 25.0, 24.75, 24.0, 23.75, 23.5, 23.0, 26.0, 29.5, 24.5, 24.0, 23.5, 23.0, 23.0, 23.25, 25.0, 24.0, 24.0, 22.5, 23.0, 23.25, 23.5, 22.75, 25.0, 23.75, 23.0, 21.75, 22.5, 23.0, 23.25, 23.0, 26.5, 23.0, 22.0, 22.0, 21.25, 22.25, 22.75, 23.0, 25.75, 24.0, 21.5, 21.25, 21.5, 22.0, 23.5, 22.75, 23.0, 23.25, 22.0, 21.75, 22.0, 22.5, 22.5, 23.25]]",activity_1
2021-01-17 17:50:53.524266,"[[34.0, 28.25, 25.5, 24.0, 23.75, 23.5, 23.5, 23.5, 26.5, 26.25, 24.5, 24.5, 24.0, 23.25, 23.25, 23.0, 26.0, 29.25, 24.25, 23.75, 23.0, 22.5, 23.0, 23.0, 25.25, 24.0, 23.5, 22.5, 22.75, 22.75, 22.5, 22.75, 24.5, 23.25, 22.5, 22.0, 22.25, 22.75, 23.25, 23.0, 26.25, 23.0, 22.0, 21.75, 21.0, 22.25, 23.25, 22.75, 25.75, 24.0, 21.25, 21.0, 21.0, 22.0, 22.75, 22.75, 22.5, 22.75, 21.75, 21.5, 22.0, 22.25, 22.25, 23.0]]",activity_1
2021-01-17 17:50:53.625089,"[[34.0, 28.25, 25.25, 24.0, 24.5, 23.0, 23.25, 23.0, 26.25, 26.25, 25.0, 24.0, 24.0, 23.0, 23.25, 22.75, 26.0, 29.25, 24.5, 23.5, 22.75, 22.75, 23.0, 23.0, 25.0, 23.75, 24.25, 22.0, 23.0, 23.0, 22.75, 23.0, 24.25, 23.5, 23.0, 21.75, 22.25, 22.75, 23.25, 22.5, 25.75, 23.0, 22.0, 21.5, 21.25, 22.5, 23.25, 22.75, 26.0, 23.25, 21.0, 21.0, 21.0, 22.5, 23.0, 23.25, 23.0, 23.0, 21.25, 21.75, 22.5, 21.25, 22.5, 23.25]]",activity_1
2021-01-17 17:50:53.725165,"[[34.0, 28.75, 25.25, 24.25, 24.0, 23.25, 23.5, 23.75, 26.75, 26.75, 24.5, 24.75, 24.25, 23.75, 23.0, 23.25, 26.0, 29.25, 24.75, 23.5, 22.75, 23.0, 23.0, 22.75, 25.5, 24.0, 24.25, 22.0, 23.0, 23.25, 23.0, 23.0, 25.0, 23.5, 23.0, 21.5, 22.5, 22.75, 23.25, 22.75, 26.25, 23.0, 22.0, 21.5, 21.0, 22.0, 22.75, 23.0, 25.75, 23.75, 21.0, 21.0, 21.5, 21.75, 23.0, 23.0, 22.75, 23.25, 21.75, 21.75, 22.0, 22.0, 22.25, 23.25]]",activity_1
2021-01-17 17:50:53.826307,"[[34.0, 28.5, 25.0, 24.25, 24.5, 23.25, 23.0, 24.25, 26.25, 26.0, 25.5, 24.0, 24.0, 23.5, 23.0, 22.75, 26.25, 29.5, 24.25, 23.75, 23.25, 22.75, 23.25, 23.5, 25.5, 24.0, 24.25, 22.25, 23.25, 23.25, 23.25, 23.25, 24.25, 23.75, 23.0, 21.5, 22.25, 22.5, 23.0, 22.75, 26.5, 23.25, 22.0, 21.25, 21.25, 22.5, 22.75, 22.5, 26.25, 23.5, 21.25, 21.5, 21.25, 22.0, 22.75, 22.75, 22.25, 23.75, 21.5, 22.0, 22.0, 22.0, 22.25, 23.25]]",activity_1
2021-01-17 17:50:53.927227,"[[34.0, 28.75, 25.75, 24.25, 23.5, 24.0, 23.5, 23.5, 27.25, 26.75, 25.0, 24.25, 24.0, 23.5, 23.5, 23.0, 26.25, 29.25, 24.75, 23.5, 22.75, 22.75, 23.5, 23.5, 25.5, 23.75, 24.25, 22.75, 23.0, 22.75, 22.75, 22.75, 24.5, 23.75, 23.25, 22.0, 22.5, 23.25, 23.25, 22.75, 26.5, 23.5, 22.25, 21.75, 21.25, 22.75, 22.25, 23.0, 25.75, 23.75, 21.0, 21.25, 21.25, 22.0, 23.0, 23.0, 22.5, 23.25, 21.5, 21.5, 22.75, 22.0, 22.25, 22.75]]",activity_1
2021-01-17 17:50:54.027251,"[[33.75, 27.75, 25.25, 24.0, 23.75, 23.0, 23.5, 23.75, 26.25, 26.25, 25.0, 24.5, 23.5, 24.0, 22.75, 23.0, 26.0, 29.5, 24.0, 23.25, 23.0, 23.0, 23.0, 23.25, 25.25, 24.0, 23.75, 22.25, 23.0, 22.75, 23.0, 22.75, 24.25, 23.5, 23.0, 21.25, 22.25, 22.75, 23.5, 22.5, 26.5, 23.25, 22.25, 21.75, 21.5, 22.0, 23.0, 23.0, 26.0, 23.25, 21.0, 21.0, 21.5, 22.0, 22.75, 22.5, 23.25, 23.0, 21.75, 21.5, 22.0, 22.25, 22.5, 22.75]]",activity_1
2021-01-17 17:50:54.127283,"[[33.25, 28.25, 25.5, 24.25, 24.0, 23.25, 23.25, 23.25, 26.5, 26.25, 24.75, 24.5, 23.75, 23.75, 23.25, 22.75, 26.25, 29.25, 24.5, 24.0, 23.0, 22.5, 23.25, 22.75, 25.75, 23.75, 24.0, 22.5, 23.25, 23.0, 22.75, 22.75, 24.5, 23.5, 22.75, 21.5, 22.5, 22.75, 23.0, 22.75, 26.25, 23.5, 21.75, 21.25, 21.25, 22.25, 23.0, 23.0, 26.0, 23.75, 21.25, 21.25, 21.5, 22.0, 23.5, 22.75, 23.25, 23.5, 21.75, 21.5, 22.25, 21.75, 21.75, 22.75]]",activity_1
2021-01-17 17:50:54.228257,"[[34.25, 28.25, 25.25, 24.75, 24.5, 23.5, 23.0, 23.75, 26.25, 26.5, 25.0, 24.0, 24.0, 23.5, 23.0, 22.75, 26.0, 29.25, 24.0, 23.5, 23.0, 23.0, 23.25, 23.25, 25.5, 23.75, 24.0, 22.25, 23.0, 23.0, 23.0, 23.0, 24.0, 23.0, 22.75, 21.5, 21.75, 22.5, 23.25, 22.75, 25.75, 23.25, 22.25, 21.5, 21.5, 22.0, 22.5, 23.0, 26.0, 23.25, 21.5, 20.75, 21.5, 21.75, 23.0, 23.5, 22.5, 23.0, 21.75, 21.75, 22.25, 21.25, 22.25, 23.25]]",activity_1
